artist,datetime,content
Rose Villain,2025-02-14 22:58:50,"Rose Villain
#sanremo2025"
Rose Villain,2025-02-14 22:48:15,sto aspettando annalisa pke per ora voterei rose villain e chiello
Rose Villain,2025-02-14 22:00:52,"Vincerà Clara. Secondo Coma Cose. Terza Rose Villain, perchè l'Inter non la mandano in B neanche tra 200 anni, quindi dico che lei arriverà terza perchè le voglio bene e so che quando un interista arriva terzo festeggia come se fosse arrivato primo."
Rose Villain,2025-02-14 22:32:41,"Lo que han subido Rose Villain y Chiello a su Instagram. Que no quede en vano esto, que se valore. La tengo que reafirmar como estrella de este #Sanremo2025.

Como Bulma y Vegeta, vaya iconos. "
