artist,datetime,content
Rose Villain,2025-02-16 00:52:23,Rose Villain #Sanremo2025
Rose Villain,2025-02-16 00:02:14,"La mia #Top10:
1) Olly
2) Giorgia
3) Lucio Corsi
4) Noemi
5) Fedez
6) Cristicchi
7) Rkomi
8) Elodie 
9) Rose Villain"
Rose Villain,2025-02-16 00:03:08,"Diciamo che in un discorso totalmente opportunistico, sia Elodie che Rose Villain all’Eurovision sbancherebbero a mani basse

#sanremo2025 #sanremo25 #sanremo"
Rose Villain,2025-02-16 00:00:32,"Elodie e Rose villain nei camerini di Sanremo 
#sanremo25"
