artist,datetime,content
Achille Lauro,2025-02-11 21:56:34,Il Papa con total white e standing ovation ha fatto più punti di Achille Lauro #fantasanremo #Sanremo
Achille Lauro,2025-02-11 21:53:50,"Achille Lauro ha servito anche quest'anno 
#Sanremo2025"
Achille Lauro,2025-02-11 21:56:59,Achille Lauro sta sera #Sanremo2025
Achille Lauro,2025-02-11 21:53:27,Achille Lauro mi fa tremare le ginocchia. In tutti i senti  #Sanremo2025
Achille Lauro,2025-02-11 21:56:47,potrei morire se vedessi una storia di chiara ferragni che invita i suoi followers a votare achille lauro #Sanremo2025
Achille Lauro,2025-02-11 21:52:17,"hanno fatto una pausa tra achille lauro e giorgia perché sennò l’ariston avrebbe fatto questa fine:

#Sanremo2025"
