artist,datetime,content
Simone Cristicchi,2025-02-15 00:17:11,in un mondo onesto giorgia e simone cristicchi sarebbero seduti mentre massimo ranieri e topo gigio gli cagano in testa
Simone Cristicchi,2025-02-15 00:14:03,"Simone Cristicchi e Amara cantano “La Cura” di Franco Battiato durante la serata delle cover e dei duetti del 75º Festival di Sanremo.

#Sanremo2025"
Simone Cristicchi,2025-02-15 00:39:29,"'Cuando seas pequeña', de Simone Cristicchi, un himno a la familia, a la madre, al cuidado de los mayores, figura entre los favoritos."
